kpos data fit err
13.7357 5.97127 6.09762 -0.12635
13.7372 5.97581 6.09313 -0.11732
13.7387 6.03269 6.08879 -0.0561
13.7402 6.11346 6.08458 0.02888
13.7417 6.19236 6.0805 0.11186
13.7432 6.17981 6.07655 0.10326
13.7447 6.16726 6.07273 0.09453
13.7462 6.16894 6.06902 0.09992
13.7477 6.19665 6.06543 0.13122
13.7492 6.22435 6.06195 0.1624
13.7507 6.213 6.05857 0.15443
13.7522 6.17772 6.0553 0.12242
13.7537 6.14244 6.05212 0.09032
13.7552 6.1023 6.04905 0.05325
13.7567 6.06192 6.04606 0.01586
13.7582 6.02921 6.04317 -0.01396
13.7597 6.01555 6.04036 -0.02481
13.7612 6.0019 6.03764 -0.03574
13.7627 6.01869 6.035 -0.01631
13.7642 6.05415 6.03243 0.02172
13.7657 6.0896 6.02994 0.05966
13.7672 6.0785 6.02753 0.05097
13.7687 6.06144 6.02518 0.03626
13.7702 6.05613 6.02291 0.03322
13.7717 6.09245 6.02069 0.07176
13.7732 6.12877 6.01855 0.11022
13.7747 6.13273 6.01646 0.11627
13.7762 6.11056 6.01443 0.09613
13.7777 6.0884 6.01246 0.07594
13.7792 6.07508 6.01055 0.06453
13.7807 6.06288 6.00869 0.05419
13.7822 6.04308 6.00688 0.0362
13.7837 5.98123 6.00513 -0.0239
13.7852 5.91938 6.00342 -0.08404
13.7867 5.89652 6.00176 -0.10524
13.7882 5.91478 6.00014 -0.08536
13.7897 5.93305 5.99857 -0.06552
13.7912 5.97685 5.99704 -0.02019
13.7927 6.02901 5.99555 0.03346
13.7942 6.07552 5.99411 0.08141
13.7957 6.06247 5.9927 0.06977
13.7972 6.04942 5.99133 0.05809
13.7987 6.02397 5.98999 0.03398
13.8002 5.98138 5.9887 -0.00732
13.8017 5.9388 5.98743 -0.04863
13.8032 5.92313 5.9862 -0.06307
13.8047 5.91973 5.98501 -0.06528
13.8062 5.9173 5.98385 -0.06655
13.8077 5.96206 5.98271 -0.02065
13.8092 6.00683 5.98161 0.02522
13.8107 6.036 5.98054 0.05546
13.8122 6.02636 5.97949 0.04687
13.8137 6.01673 5.97848 0.03825
13.8152 6.00622 5.97749 0.02873
13.8167 5.99517 5.97653 0.01864
13.8182 5.98412 5.97559 0.00853
13.8197 5.99266 5.97468 0.01798
13.8212 6.00371 5.9738 0.02991
13.8227 6.00811 5.97294 0.03517
13.8242 5.97586 5.97211 0.00375
13.8257 5.94361 5.97129 -0.02768
13.8272 5.919 5.97051 -0.05151
13.8287 5.90244 5.96974 -0.0673
13.8302 5.88589 5.969 -0.08311
13.8317 5.86648 5.96828 -0.1018
13.8332 5.84613 5.96758 -0.12145
13.8347 5.83501 5.9669 -0.13189
13.8362 5.92108 5.96624 -0.04516
13.8377 6.00716 5.96561 0.04155
13.8392 6.05015 5.96499 0.08516
13.8407 6.0143 5.96439 0.04991
13.8422 5.97845 5.96382 0.01463
13.8437 5.96347 5.96326 0.00021
13.8452 5.96127 5.96272 -0.00145
13.8467 5.95907 5.9622 -0.00313
13.8482 5.97085 5.9617 0.00915
13.8497 5.98442 5.96121 0.02321
13.8512 5.98349 5.96074 0.02275
13.8527 5.93115 5.96029 -0.02914
13.8542 5.8788 5.95986 -0.08106
13.8557 5.87366 5.95944 -0.08578
13.8572 5.9183 5.95904 -0.04074
13.8587 5.96295 5.95865 0.0043
13.8602 5.94534 5.95828 -0.01294
13.8617 5.90734 5.95793 -0.05059
13.8632 5.87043 5.95759 -0.08716
13.8647 5.88642 5.95726 -0.07084
13.8662 5.90241 5.95695 -0.05454
13.8677 5.91155 5.95665 -0.0451
13.8692 5.90367 5.95637 -0.0527
13.8707 5.89579 5.9561 -0.06031
13.8722 5.92522 5.95584 -0.03062
13.8737 5.97753 5.95559 0.02194
13.8752 6.02984 5.95536 0.07448
13.8767 6.05627 5.95513 0.10114
13.8782 6.07939 5.95492 0.12447
13.8797 6.09162 5.95472 0.1369
13.8812 6.04376 5.95453 0.08923
13.8827 5.99591 5.95435 0.04156
13.8842 5.94875 5.95418 -0.00543
13.8857 5.90257 5.95402 -0.05145
13.8872 5.85638 5.95386 -0.09748
13.8887 5.8306 5.95372 -0.12312
13.8902 5.81414 5.95358 -0.13944
13.8917 5.79767 5.95346 -0.15579
13.8932 5.84934 5.95334 -0.104
13.8947 5.90434 5.95322 -0.04888
13.8962 5.95305 5.95312 -7e-05
13.8977 5.97945 5.95302 0.02643
13.8992 6.00586 5.95292 0.05294
13.9007 5.98733 5.95284 0.03449
13.9022 5.9214 5.95276 -0.03136
13.9037 5.85548 5.95268 -0.0972
13.9052 5.83262 5.95261 -0.11999
13.9067 5.82386 5.95254 -0.12868
13.9082 5.81634 5.95248 -0.13614
13.9097 5.86945 5.95242 -0.08297
13.9112 5.92256 5.95237 -0.02981
13.9127 5.96122 5.95232 0.0089
13.9142 5.94861 5.95228 -0.00367
13.9157 5.936 5.95224 -0.01624
13.9172 5.93248 5.9522 -0.01972
13.9187 5.93855 5.95216 -0.01361
13.9202 5.94461 5.95213 -0.00752
13.9217 5.96391 5.9521 0.01181
13.9232 5.98753 5.95207 0.03546
13.9247 6.01072 5.95205 0.05867
13.9262 6.01294 5.95203 0.06091
13.9277 6.01515 5.95201 0.06314
13.9292 6.02303 5.952 0.07103
13.9307 6.04499 5.95198 0.09301
13.9322 6.06695 5.95197 0.11498
13.9337 6.05307 5.95196 0.10111
13.9352 6.01026 5.95195 0.05831
13.9367 5.96745 5.95195 0.0155
13.9382 5.95402 5.95195 0.00207
13.9397 5.95021 5.95195 -0.00174
13.9412 5.94647 5.95195 -0.00548
13.9427 5.9465 5.95195 -0.00545
13.9442 5.94653 5.95196 -0.00543
13.9457 5.94779 5.95197 -0.00418
13.9472 5.9521 5.95198 0.00012
13.9487 5.95641 5.95199 0.00442
13.9502 5.95863 5.952 0.00663
13.9517 5.95866 5.95202 0.00664
13.9532 5.95869 5.95204 0.00665
13.9547 5.97647 5.95207 0.0244
13.9562 6.00006 5.9521 0.04796
13.9577 6.02201 5.95213 0.06988
13.9592 5.96376 5.95218 0.01158
13.9607 5.90551 5.95222 -0.04671
13.9622 5.86491 5.95228 -0.08737
13.9637 5.88685 5.95234 -0.06549
13.9652 5.90879 5.95241 -0.04362
13.9667 5.91981 5.95248 -0.03267
13.9682 5.91931 5.95256 -0.03325
13.9697 5.91882 5.95265 -0.03383
13.9712 5.90328 5.95274 -0.04946
13.9727 5.88088 5.95284 -0.07196
13.9742 5.85849 5.95294 -0.09445
13.9757 5.84271 5.95305 -0.11034
13.9772 5.82727 5.95317 -0.1259
13.9787 5.82175 5.9533 -0.13155
13.9802 5.87102 5.95343 -0.08241
13.9817 5.9203 5.95356 -0.03326
13.9832 5.97221 5.9537 0.01851
13.9847 6.02777 5.95385 0.07392
13.9862 6.08332 5.95401 0.12931
13.9877 6.0597 5.95417 0.10553
13.9892 5.98756 5.95433 0.03323
13.9907 5.91543 5.9545 -0.03907
13.9922 5.94703 5.95468 -0.00765
13.9937 5.99189 5.95486 0.03703
13.9952 6.03185 5.95505 0.0768
13.9967 6.02015 5.95525 0.0649
13.9982 6.00845 5.95501 0.05344
13.9997 5.99572 5.95501 0.04071
14.0012 5.98046 5.95501 0.02545
14.0027 5.9652 5.95501 0.01019
14.0042 5.9643 5.95501 0.00929
14.0057 5.97501 5.95501 0.02
14.0072 5.98572 5.95501 0.03071
14.0087 5.98638 5.95501 0.03137
14.0102 5.98375 5.95501 0.02874
14.0117 5.98112 5.95501 0.02611
14.0132 6.0409 5.95501 0.08589
14.0147 6.10372 5.95501 0.14871
14.0162 6.13679 5.95501 0.18178
14.0177 6.06435 5.95501 0.10934
14.0192 5.99191 5.95501 0.0369
14.0207 5.95596 5.95501 0.00095
14.0222 5.97039 5.95501 0.01538
14.0237 5.98482 5.95501 0.02981
14.0252 5.98867 5.95501 0.03366
14.0267 5.98605 5.95501 0.03104
14.0282 5.98343 5.95501 0.02842
14.0297 5.97383 5.95501 0.01882
14.0312 5.96269 5.95501 0.00768
14.0327 5.95134 5.95501 -0.00367
14.0342 5.92958 5.95501 -0.02543
14.0357 5.90781 5.95501 -0.0472
14.0372 5.88772 5.95501 -0.06729
14.0387 5.87181 5.95501 -0.0832
14.0402 5.8559 5.95501 -0.09911
14.0417 5.86537 5.95501 -0.08964
14.0432 5.90161 5.95501 -0.0534
14.0447 5.93785 5.95501 -0.01716
14.0462 5.95617 5.95501 0.00116
14.0477 5.96633 5.95501 0.01132
14.0492 5.97649 5.95501 0.02148
14.0507 6.01777 5.95501 0.06276
14.0522 6.06303 5.95501 0.10802
14.0537 6.10271 5.95501 0.1477
14.0552 6.08361 5.95501 0.1286
14.0567 6.06451 5.95501 0.1095
14.0582 6.0544 5.95501 0.09939
14.0597 6.06667 5.95501 0.11166
14.0612 6.07894 5.95501 0.12393
14.0627 6.07595 5.95501 0.12094
14.0642 6.05686 5.95501 0.10185
14.0657 6.03776 5.95501 0.08275
14.0672 6.03108 5.95501 0.07607
14.0687 6.03007 5.95501 0.07506
14.0702 6.02905 5.95501 0.07404
14.0717 6.045 5.95501 0.08999
14.0732 6.06311 5.95501 0.1081
14.0747 6.07726 5.95501 0.12225
14.0762 6.04969 5.95501 0.09468
14.0777 6.02212 5.95501 0.06711
14.0792 6.00521 5.95501 0.0502
14.0807 6.01482 5.95501 0.05981
14.0822 6.02443 5.95501 0.06942
14.0837 6.02333 5.95501 0.06832
14.0852 6.01093 5.95501 0.05592
14.0867 5.99854 5.95501 0.04353
14.0882 5.98202 5.95501 0.02701
14.0897 5.96296 5.95501 0.00795
14.0912 5.94391 5.95501 -0.0111
14.0927 5.94749 5.95501 -0.00752
14.0942 5.95604 5.95501 0.00103
14.0957 5.96407 5.95501 0.00906
14.0972 5.94662 5.95501 -0.00839
14.0987 5.92917 5.95501 -0.02584
14.1002 5.91849 5.95501 -0.03652
14.1017 5.93182 5.95501 -0.02319
14.1032 5.94515 5.95501 -0.00986
14.1047 5.96422 5.95501 0.00921
14.1062 5.99122 5.95501 0.03621
14.1077 6.01821 5.95501 0.0632
14.1092 6.01446 5.95501 0.05945
14.1107 5.98588 5.95501 0.03087
14.1122 5.95731 5.95501 0.0023
14.1137 5.94911 5.95501 -0.0059
14.1152 5.94759 5.95501 -0.00742
14.1167 5.94606 5.95501 -0.00895
14.1182 6.02224 5.95501 0.06723
14.1197 6.10223 5.95501 0.14722
14.1212 6.15311 5.95501 0.1981
14.1227 6.10078 5.95501 0.14577
14.1242 6.04845 5.95501 0.09344
14.1257 6.0273 5.95501 0.07229
14.1272 6.0492 5.95501 0.09419
14.1287 6.0711 5.95501 0.11609
14.1302 6.05 5.95501 0.09499
14.1317 6.00928 5.95501 0.05427
14.1332 5.96856 5.95501 0.01355
14.1347 5.97315 5.95501 0.01814
14.1362 5.97996 5.95501 0.02495
14.1377 5.99316 5.95501 0.03815
14.1392 6.02902 5.95501 0.07401
14.1407 6.06488 5.95501 0.10987
14.1422 6.07245 5.95501 0.11744
14.1437 6.05018 5.95501 0.09517
14.1452 6.02791 5.95501 0.0729
14.1467 6.01409 5.95501 0.05908
14.1482 6.00414 5.95501 0.04913
14.1497 5.99418 5.95501 0.03917
14.1512 5.99648 5.95501 0.04147
14.1527 5.99937 5.95501 0.04436
14.1542 6.01064 5.95501 0.05563
14.1557 6.05162 5.95501 0.09661
14.1572 6.09259 5.95501 0.13758
14.1587 6.13 5.95501 0.17499
14.1602 6.16246 5.95501 0.20745
14.1617 6.19493 5.95501 0.23992
14.1632 6.19405 5.95501 0.23904
14.1647 6.17795 5.95501 0.22294
14.1662 6.16186 5.95501 0.20685
14.1677 6.11498 5.95501 0.15997
14.1692 6.06659 5.95501 0.11158
14.1707 6.03453 5.95501 0.07952
14.1722 6.09265 5.95501 0.13764
14.1737 6.15077 5.95501 0.19576
14.1752 6.18909 5.95501 0.23408
14.1767 6.20007 5.95501 0.24506
14.1782 6.21105 5.95501 0.25604
14.1797 6.21286 5.95501 0.25785
14.1812 6.20904 5.95501 0.25403
14.1827 6.20523 5.95501 0.25022
14.1842 6.17641 5.95501 0.2214
14.1857 6.14439 5.95501 0.18938
14.1872 6.12173 5.95501 0.16672
14.1887 6.19763 5.95501 0.24262
14.1902 6.27354 5.95501 0.31853
14.1917 6.3067 5.95501 0.35169
14.1932 6.26163 5.95501 0.30662
14.1947 6.21656 5.95501 0.26155
14.1962 6.19247 5.95501 0.23746
14.1977 6.18533 5.95501 0.23032
14.1992 6.17818 5.95501 0.22317
14.2007 6.22602 5.95501 0.27101
14.2022 6.28593 5.95501 0.33092
14.2037 6.34492 5.95501 0.38991
14.2052 6.35893 5.95501 0.40392
14.2067 6.37294 5.95501 0.41793
14.2082 6.39403 5.95501 0.43902
14.2097 6.4327 5.95501 0.47769
14.2112 6.47138 5.95501 0.51637
14.2127 6.4672 5.95501 0.51219
14.2142 6.41782 5.95501 0.46281
14.2157 6.36844 5.95501 0.41343
14.2172 6.38284 5.95501 0.42783
14.2187 6.42635 5.95501 0.47134
14.2202 6.46985 5.95501 0.51484
14.2217 6.46315 5.95501 0.50814
14.2232 6.45399 5.95501 0.49898
14.2247 6.44659 5.95501 0.49158
14.2262 6.44884 5.95501 0.49383
14.2277 6.45109 5.95501 0.49608
14.2292 6.46678 5.95501 0.51177
14.2307 6.50705 5.95501 0.55204
14.2322 6.54731 5.95501 0.5923
14.2337 6.58196 5.95501 0.62695
14.2352 6.61207 5.95501 0.65706
14.2367 6.64218 5.95501 0.68717
14.2382 6.71576 5.95501 0.76075
14.2397 6.79887 5.95501 0.84386
14.2412 6.88047 5.95501 0.92546
14.2427 6.88758 5.95501 0.93257
14.2442 6.89469 5.95501 0.93968
14.2457 6.8981 5.95501 0.94309
14.2472 6.88839 5.95501 0.93338
14.2487 6.87868 5.95501 0.92367
14.2502 6.90041 5.95501 0.9454
14.2517 6.96557 5.95501 1.01056
14.2532 7.03072 5.95501 1.07571
14.2547 7.06526 5.95501 1.11025
14.2562 7.08104 5.95501 1.12603
14.2577 7.09681 5.95501 1.1418
14.2592 7.14771 5.95501 1.1927
14.2607 7.20632 5.95501 1.25131
14.2622 7.26421 5.95501 1.3092
14.2637 7.28647 5.95501 1.33146
14.2652 7.30873 5.95501 1.35372
14.2667 7.34434 5.95501 1.38933
14.2682 7.42731 5.95501 1.4723
14.2697 7.51027 5.95501 1.55526
14.2712 7.56318 5.95501 1.60817
14.2727 7.57457 5.95501 1.61956
14.2742 7.58597 5.95501 1.63096
14.2757 7.63364 5.95501 1.67863
14.2772 7.70356 5.95501 1.74855
14.2787 7.77347 5.95501 1.81846
14.2802 7.8398 5.95501 1.88479
14.2817 7.90536 5.95501 1.95035
14.2832 7.97048 5.95501 2.01547
14.2847 8.01434 5.95501 2.05933
14.2862 8.0582 5.95501 2.10319
14.2877 8.11945 5.95501 2.16444
14.2892 8.24236 5.95501 2.28735
14.2907 8.36527 5.95501 2.41026
14.2922 8.47952 5.95501 2.52451
14.2937 8.58181 5.95501 2.6268
14.2952 8.6841 5.95501 2.72909
14.2967 8.75851 5.95501 2.8035
14.2982 8.81583 5.95501 2.86082
14.2997 8.87315 5.95501 2.91814
14.3012 8.9775 5.95501 3.02249
14.3027 9.09217 5.95501 3.13716
14.3042 9.20623 5.95501 3.25122
14.3057 9.29071 5.95501 3.3357
14.3072 9.37519 5.95501 3.42018
14.3087 9.47151 5.95501 3.5165
14.3102 9.63316 5.95501 3.67815
14.3117 9.79482 5.95501 3.83981
14.3132 9.92397 5.95501 3.96896
14.3147 9.99363 5.95501 4.03862
14.3162 10.0633 5.95501 4.10829
14.3177 10.1371 5.95501 4.18209
14.3192 10.2143 5.95501 4.25929
14.3207 10.2915 5.95501 4.33649
14.3222 10.4083 5.95501 4.45329
14.3237 10.538 5.95501 4.58299
14.3252 10.6678 5.95501 4.71279
14.3267 10.8626 5.95501 4.90759
14.3282 11.0656 5.95501 5.11059
14.3297 11.2523 5.95501 5.29729
14.3312 11.2662 5.95501 5.31119
14.3327 11.28 5.95501 5.32499
14.3342 11.347 5.95501 5.39199
14.3357 11.5463 5.95501 5.59129
14.3372 11.7456 5.95501 5.79059
14.3387 11.9396 5.95501 5.98459
14.3402 12.1263 5.95501 6.17129
14.3417 12.313 5.95501 6.35799
14.3432 12.4223 5.95501 6.46729
14.3447 12.4843 5.95501 6.52929
14.3462 12.5463 5.95501 6.59129
14.3477 12.585 5.95501 6.62999
14.3492 12.616 5.95501 6.66099
14.3507 12.6471 5.95501 6.69209
14.3522 12.705 5.95501 6.74999
14.3537 12.7643 5.95501 6.80929
14.3552 12.8215 5.95501 6.86649
14.3567 12.8563 5.95501 6.90129
14.3582 12.8911 5.95501 6.93609
14.3597 12.9039 5.95501 6.94889
14.3612 12.8619 5.95501 6.90689
14.3627 12.8199 5.95501 6.86489
14.3642 12.7817 5.95501 6.82669
14.3657 12.7484 5.95501 6.79339
14.3672 12.7152 5.95501 6.76019
14.3687 12.6704 5.95501 6.71539
14.3702 12.6185 5.95501 6.66349
14.3717 12.5665 5.95501 6.61149
14.3732 12.4596 5.95501 6.50459
14.3747 12.3347 5.95501 6.37969
14.3762 12.2097 5.95501 6.25469
14.3777 12.0666 5.95501 6.11159
14.3792 11.9225 5.95501 5.96749
14.3807 11.7804 5.95501 5.82539
14.3822 11.659 5.95501 5.70399
14.3837 11.5377 5.95501 5.58269
14.3852 11.3842 5.95501 5.42919
14.3867 11.1171 5.95501 5.16209
14.3882 10.85 5.95501 4.89499
14.3897 10.6667 5.95501 4.71169
14.3912 10.5992 5.95501 4.64419
14.3927 10.5316 5.95501 4.57659
14.3942 10.4349 5.95501 4.47989
14.3957 10.3147 5.95501 4.35969
14.3972 10.1946 5.95501 4.23959
14.3987 10.0654 5.95501 4.11039
14.4002 9.9321 5.95501 3.97709
14.4017 9.79882 5.95501 3.84381
14.4032 9.68374 5.95501 3.72873
14.4047 9.57265 5.95501 3.61764
14.4062 9.46002 5.95501 3.50501
14.4077 9.27158 5.95501 3.31657
14.4092 9.08314 5.95501 3.12813
14.4107 8.9094 5.95501 2.95439
14.4122 8.81677 5.95501 2.86176
14.4137 8.72415 5.95501 2.76914
14.4152 8.63124 5.95501 2.67623
14.4167 8.53759 5.95501 2.58258
14.4182 8.44395 5.95501 2.48894
14.4197 8.34878 5.95501 2.39377
14.4212 8.25149 5.95501 2.29648
14.4227 8.1542 5.95501 2.19919
14.4242 8.10145 5.95501 2.14644
14.4257 8.08465 5.95501 2.12964
14.4272 8.06785 5.95501 2.11284
14.4287 7.99437 5.95501 2.03936
14.4302 7.89504 5.95501 1.94003
14.4317 7.7957 5.95501 1.84069
14.4332 7.73217 5.95501 1.77716
14.4347 7.67651 5.95501 1.7215
14.4362 7.62084 5.95501 1.66583
14.4377 7.5236 5.95501 1.56859
14.4392 7.42434 5.95501 1.46933
14.4407 7.33172 5.95501 1.37671
14.4422 7.3092 5.95501 1.35419
14.4437 7.28668 5.95501 1.33167
14.4452 7.26255 5.95501 1.30754
14.4467 7.23269 5.95501 1.27768
14.4482 7.20282 5.95501 1.24781
14.4497 7.14624 5.95501 1.19123
14.4512 7.04075 5.95501 1.08574
14.4527 6.93526 5.95501 0.98025
14.4542 6.89215 5.95501 0.93714
14.4557 6.91484 5.95501 0.95983
14.4572 6.93753 5.95501 0.98252
14.4587 6.94166 5.95501 0.98665
14.4602 6.93441 5.95501 0.9794
14.4617 6.92716 5.95501 0.97215
14.4632 6.88274 5.95501 0.92773
14.4647 6.82615 5.95501 0.87114
14.4662 6.76955 5.95501 0.81454
14.4677 6.72694 5.95501 0.77193
14.4692 6.68612 5.95501 0.73111
14.4707 6.64507 5.95501 0.69006
14.4722 6.59288 5.95501 0.63787
14.4737 6.54069 5.95501 0.58568
14.4752 6.49762 5.95501 0.54261
14.4767 6.55075 5.95501 0.59574
14.4782 6.60388 5.95501 0.64887
14.4797 6.64004 5.95501 0.68503
14.4812 6.61604 5.95501 0.66103
14.4827 6.59203 5.95501 0.63702
14.4842 6.55636 5.95501 0.60135
14.4857 6.49931 5.95501 0.5443
14.4872 6.44227 5.95501 0.48726
14.4887 6.39286 5.95501 0.43785
14.4902 6.35148 5.95501 0.39647
14.4917 6.31011 5.95501 0.3551
14.4932 6.29258 5.95501 0.33757
14.4947 6.29431 5.95501 0.3393
14.4962 6.29603 5.95501 0.34102
14.4977 6.24772 5.95501 0.29271
14.4992 6.17657 5.95501 0.22156
14.5007 6.10543 5.95501 0.15042
14.5022 6.07763 5.95501 0.12262
14.5037 6.05935 5.95501 0.10434
14.5052 6.04106 5.95501 0.08605
14.5067 6.11581 5.95501 0.1608
14.5082 6.20246 5.95501 0.24745
14.5097 6.28738 5.95501 0.33237
14.5112 6.28804 5.95501 0.33303
14.5127 6.28871 5.95501 0.3337
14.5142 6.27743 5.95501 0.32242
14.5157 6.14032 5.95501 0.18531
14.5172 6.00322 5.95501 0.04821
14.5187 5.90992 5.95501 -0.04509
14.5202 5.97191 5.95501 0.0169
14.5217 6.03389 5.95501 0.07888
14.5232 6.07747 5.95501 0.12246
14.5247 6.08736 5.95501 0.13235
14.5262 6.09725 5.95501 0.14224
14.5277 6.1046 5.95501 0.14959
14.5292 6.10844 5.95501 0.15343
14.5307 6.11228 5.95501 0.15727
14.5322 6.09568 5.95501 0.14067
14.5337 6.06259 5.95501 0.10758
14.5352 6.02949 5.95501 0.07448
14.5367 5.99927 5.95501 0.04426
14.5382 5.97079 5.95501 0.01578
14.5397 5.94232 5.95501 -0.01269
14.5412 5.95257 5.95501 -0.00244
14.5427 5.98049 5.95501 0.02548
14.5442 6.00841 5.95501 0.0534
14.5457 5.97708 5.95501 0.02207
14.5472 5.93274 5.95501 -0.02227
14.5487 5.8884 5.95501 -0.06661
14.5502 5.88917 5.95501 -0.06584
14.5517 5.89216 5.95501 -0.06285
14.5532 5.8931 5.95501 -0.06191
14.5547 5.88283 5.95501 -0.07218
14.5562 5.87255 5.95501 -0.08246
14.5577 5.88104 5.95501 -0.07397
14.5592 5.92387 5.95501 -0.03114
14.5607 5.9667 5.95501 0.01169
14.5622 5.96165 5.95501 0.00664
14.5637 5.9061 5.95501 -0.04891
14.5652 5.85055 5.95501 -0.10446
14.5667 5.84033 5.95501 -0.11468
14.5682 5.85079 5.95501 -0.10422
14.5697 5.86126 5.95501 -0.09375
14.5712 5.88414 5.95501 -0.07087
14.5727 5.90976 5.95501 -0.04525
14.5742 5.93445 5.95501 -0.02056
14.5757 5.91369 5.95501 -0.04132
14.5772 5.89295 5.95501 -0.06206
14.5787 5.87788 5.95501 -0.07713
14.5802 5.88295 5.95501 -0.07206
14.5817 5.88802 5.95501 -0.06699
14.5832 5.89728 5.95501 -0.05773
14.5847 5.91421 5.95501 -0.0408
14.5862 5.93113 5.95501 -0.02388
14.5877 5.94073 5.95501 -0.01428
14.5892 5.94261 5.95501 -0.0124
14.5907 5.94449 5.95501 -0.01052
14.5922 5.93006 5.95501 -0.02495
14.5937 5.90819 5.95501 -0.04682
14.5952 5.88633 5.95501 -0.06868
14.5967 5.83962 5.95501 -0.11539
14.5982 5.78746 5.95501 -0.16755
14.5997 5.73667 5.95501 -0.21834
14.6012 5.75306 5.95501 -0.20195
14.6027 5.76944 5.95501 -0.18557
14.6042 5.78608 5.95501 -0.16893
14.6057 5.80408 5.95501 -0.15093
14.6072 5.82208 5.95501 -0.13293
14.6087 5.84241 5.95501 -0.1126
14.6102 5.86856 5.95501 -0.08645
14.6117 5.8947 5.95501 -0.06031
14.6132 5.90089 5.95501 -0.05412
14.6147 5.88605 5.95501 -0.06896
14.6162 5.8712 5.95501 -0.08381
14.6177 5.84201 5.95501 -0.113
14.6192 5.80402 5.95501 -0.15099
14.6207 5.76604 5.95501 -0.18897
14.6222 5.73901 5.95501 -0.216
14.6237 5.71556 5.95501 -0.23945
14.6252 5.69212 5.95501 -0.26289
14.6267 5.73852 5.95501 -0.21649
14.6282 5.79386 5.95501 -0.16115
14.6297 5.84036 5.95501 -0.11465
14.6312 5.79379 5.95501 -0.16122
14.6327 5.74722 5.95501 -0.20779
14.6342 5.71994 5.95501 -0.23507
14.6357 5.76106 5.95501 -0.19395
14.6372 5.80218 5.95501 -0.15283
14.6387 5.81498 5.95501 -0.14003
14.6402 5.77596 5.95501 -0.17905
14.6417 5.73693 5.95501 -0.21808
14.6432 5.70917 5.95501 -0.24584
14.6447 5.69327 5.95501 -0.26174
14.6462 5.67738 5.95501 -0.27763
14.6477 5.67783 5.95501 -0.27718
14.6492 5.68829 5.95501 -0.26672
14.6507 5.69875 5.95501 -0.25626
14.6522 5.72257 5.95501 -0.23244
14.6537 5.75077 5.95501 -0.20424
14.6552 5.77897 5.95501 -0.17604
14.6567 5.78334 5.95501 -0.17167
14.6582 5.78465 5.95501 -0.17036
14.6597 5.7852 5.95501 -0.16981
14.6612 5.74836 5.95501 -0.20665
14.6627 5.71152 5.95501 -0.24349
14.6642 5.68581 5.95501 -0.2692
14.6657 5.72152 5.95501 -0.23349
14.6672 5.75723 5.95501 -0.19778
14.6687 5.7874 5.95501 -0.16761
14.6702 5.80376 5.95501 -0.15125
14.6717 5.82012 5.95501 -0.13489
14.6732 5.8437 5.95501 -0.11131
14.6747 5.87725 5.95501 -0.07776
14.6762 5.9108 5.95501 -0.04421
14.6777 5.91611 5.95501 -0.0389
14.6792 5.89863 5.95501 -0.05638
14.6807 5.88114 5.95501 -0.07387
14.6822 5.85775 5.95501 -0.09726
14.6837 5.83168 5.95501 -0.12333
14.6852 5.8056 5.95501 -0.14941
14.6867 5.7791 5.95501 -0.17591
14.6882 5.7525 5.95501 -0.20251
14.6897 5.7259 5.95501 -0.22911
14.6912 5.73872 5.95501 -0.21629
14.6927 5.75346 5.95501 -0.20155
14.6942 5.76267 5.95501 -0.19234
14.6957 5.71353 5.95501 -0.24148
14.6972 5.6644 5.95501 -0.29061
14.6987 5.63132 5.95501 -0.32369
14.7002 5.65518 5.95501 -0.29983
14.7017 5.67903 5.95501 -0.27598
14.7032 5.71105 5.95501 -0.24396
14.7047 5.76336 5.95501 -0.19165
14.7062 5.81567 5.95501 -0.13934
14.7077 5.83665 5.95501 -0.11836
14.7092 5.81436 5.95501 -0.14065
14.7107 5.79207 5.95501 -0.16294
14.7122 5.77781 5.95501 -0.1772
14.7137 5.77001 5.95501 -0.185
14.7152 5.76221 5.95501 -0.1928
14.7167 5.74194 5.95501 -0.21307
14.7182 5.71598 5.95501 -0.23903
14.7197 5.69001 5.95501 -0.265
14.7212 5.68825 5.95501 -0.26676
14.7227 5.69441 5.95501 -0.2606
14.7242 5.70057 5.95501 -0.25444
14.7257 5.66584 5.95501 -0.28917
14.7272 5.62587 5.95501 -0.32914
14.7287 5.58737 5.95501 -0.36764
14.7302 5.62012 5.95501 -0.33489
14.7317 5.65287 5.95501 -0.30214
14.7332 5.68378 5.95501 -0.27123
14.7347 5.6953 5.95501 -0.25971
14.7362 5.70682 5.95501 -0.24819
14.7377 5.7094 5.95501 -0.24561
14.7392 5.68032 5.95501 -0.27469
14.7407 5.65124 5.95501 -0.30377
14.7422 5.63396 5.95501 -0.32105
14.7437 5.64601 5.95501 -0.309
14.7452 5.65807 5.95501 -0.29694
14.7467 5.66055 5.95501 -0.29446
14.7482 5.64981 5.95501 -0.3052
